"ML_Model","LLM_Model","Disease","AUC","Seed"
"NNET","DESeq","KD_MISC",0.931372549019608,87
"NNET","DESeq","KD_MISC",0.937254901960784,88
"NNET","DESeq","KD_MISC",0.874509803921569,89
"NNET","DESeq","KD_MISC",0.943137254901961,90
"NNET","DESeq","KD_MISC",0.998039215686275,91
"NNET","DESeq","KD_MISC",0.96078431372549,92
"NNET","DESeq","KD_MISC",0.950980392156863,93
"NNET","DESeq","KD_MISC",0.899019607843137,94
"NNET","DESeq","KD_MISC",0.872549019607843,95
"NNET","DESeq","KD_MISC",0.958823529411765,96
"NNET","DESeq","KD_MISC",0.96078431372549,97
"NNET","DESeq","KD_MISC",0.907843137254902,98
"NNET","DESeq","KD_MISC",0.947058823529412,99
"NNET","DESeq","KD_MISC",0.870588235294118,100
"EXTRATREES","Gemini","KD_MISC",0.935294117647059,1
"EXTRATREES","Gemini","KD_MISC",0.864705882352941,2
"EXTRATREES","Gemini","KD_MISC",0.913725490196078,3
"EXTRATREES","Gemini","KD_MISC",0.790196078431373,4
"EXTRATREES","Gemini","KD_MISC",0.903921568627451,5
"EXTRATREES","Gemini","KD_MISC",0.872549019607843,6
"EXTRATREES","Gemini","KD_MISC",0.827450980392157,7
"EXTRATREES","Gemini","KD_MISC",0.927450980392157,8
"EXTRATREES","Gemini","KD_MISC",0.966666666666667,9
"EXTRATREES","Gemini","KD_MISC",0.815686274509804,10
"EXTRATREES","Gemini","KD_MISC",0.87843137254902,11
"EXTRATREES","Gemini","KD_MISC",0.887254901960784,12
"EXTRATREES","Gemini","KD_MISC",0.911764705882353,13
"EXTRATREES","Gemini","KD_MISC",0.962745098039216,14
"EXTRATREES","Gemini","KD_MISC",0.835294117647059,15
"EXTRATREES","Gemini","KD_MISC",0.798039215686275,16
"EXTRATREES","Gemini","KD_MISC",0.864705882352941,17
"EXTRATREES","Gemini","KD_MISC",0.898039215686274,18
"EXTRATREES","Gemini","KD_MISC",0.823529411764706,19
"EXTRATREES","Gemini","KD_MISC",0.93921568627451,20
"EXTRATREES","Gemini","KD_MISC",0.954901960784314,21
"EXTRATREES","Gemini","KD_MISC",0.862745098039216,22
"EXTRATREES","Gemini","KD_MISC",0.892156862745098,23
"EXTRATREES","Gemini","KD_MISC",0.837254901960784,24
"EXTRATREES","Gemini","KD_MISC",0.847058823529412,25
"EXTRATREES","Gemini","KD_MISC",0.850980392156863,26
"EXTRATREES","Gemini","KD_MISC",0.909803921568627,27
"EXTRATREES","Gemini","KD_MISC",0.919607843137255,28
"EXTRATREES","Gemini","KD_MISC",0.835294117647059,29
"EXTRATREES","Gemini","KD_MISC",0.970588235294118,30
"EXTRATREES","Gemini","KD_MISC",0.909803921568627,31
"EXTRATREES","Gemini","KD_MISC",0.845098039215686,32
"EXTRATREES","Gemini","KD_MISC",0.840196078431373,33
"EXTRATREES","Gemini","KD_MISC",0.87843137254902,34
"EXTRATREES","Gemini","KD_MISC",0.827450980392157,35
"EXTRATREES","Gemini","KD_MISC",0.874509803921569,36
"EXTRATREES","Gemini","KD_MISC",0.848039215686274,37
"EXTRATREES","Gemini","KD_MISC",0.905882352941176,38
"EXTRATREES","Gemini","KD_MISC",0.892156862745098,39
"EXTRATREES","Gemini","KD_MISC",0.790196078431373,40
"EXTRATREES","Gemini","KD_MISC",0.956862745098039,41
"EXTRATREES","Gemini","KD_MISC",0.943137254901961,42
"EXTRATREES","Gemini","KD_MISC",0.952941176470588,43
"EXTRATREES","Gemini","KD_MISC",0.937254901960784,44
"EXTRATREES","Gemini","KD_MISC",0.892156862745098,45
"EXTRATREES","Gemini","KD_MISC",0.866666666666667,46
"EXTRATREES","Gemini","KD_MISC",0.890196078431372,47
"EXTRATREES","Gemini","KD_MISC",0.803921568627451,48
"EXTRATREES","Gemini","KD_MISC",0.833333333333333,49
"EXTRATREES","Gemini","KD_MISC",0.888235294117647,50
"EXTRATREES","Gemini","KD_MISC",0.852941176470588,51
"EXTRATREES","Gemini","KD_MISC",0.96078431372549,52
"EXTRATREES","Gemini","KD_MISC",0.96078431372549,53
"EXTRATREES","Gemini","KD_MISC",0.875490196078431,54
"EXTRATREES","Gemini","KD_MISC",0.829411764705882,55
"EXTRATREES","Gemini","KD_MISC",0.864705882352941,56
"EXTRATREES","Gemini","KD_MISC",0.868627450980392,57
"EXTRATREES","Gemini","KD_MISC",0.766666666666667,58
"EXTRATREES","Gemini","KD_MISC",0.888235294117647,59
"EXTRATREES","Gemini","KD_MISC",0.866666666666667,60
"EXTRATREES","Gemini","KD_MISC",0.798039215686275,61
"EXTRATREES","Gemini","KD_MISC",0.911764705882353,62
"EXTRATREES","Gemini","KD_MISC",0.933333333333333,63
"EXTRATREES","Gemini","KD_MISC",0.83921568627451,64
"EXTRATREES","Gemini","KD_MISC",0.866666666666667,65
"EXTRATREES","Gemini","KD_MISC",0.956862745098039,66
"EXTRATREES","Gemini","KD_MISC",0.784313725490196,67
"EXTRATREES","Gemini","KD_MISC",0.882352941176471,68
"EXTRATREES","Gemini","KD_MISC",0.872549019607843,69
"EXTRATREES","Gemini","KD_MISC",0.892156862745098,70
"EXTRATREES","Gemini","KD_MISC",0.856862745098039,71
"EXTRATREES","Gemini","KD_MISC",0.837254901960784,72
"EXTRATREES","Gemini","KD_MISC",0.945098039215686,73
"EXTRATREES","Gemini","KD_MISC",0.884313725490196,74
"EXTRATREES","Gemini","KD_MISC",0.866666666666667,75
"EXTRATREES","Gemini","KD_MISC",0.850980392156863,76
"EXTRATREES","Gemini","KD_MISC",0.819607843137255,77
"EXTRATREES","Gemini","KD_MISC",0.93921568627451,78
"EXTRATREES","Gemini","KD_MISC",0.811764705882353,79
"EXTRATREES","Gemini","KD_MISC",0.823529411764706,80
"EXTRATREES","Gemini","KD_MISC",0.927450980392157,81
"EXTRATREES","Gemini","KD_MISC",0.916666666666667,82
"EXTRATREES","Gemini","KD_MISC",0.837254901960784,83
"EXTRATREES","Gemini","KD_MISC",0.92156862745098,84
"EXTRATREES","Gemini","KD_MISC",0.886274509803922,85
"EXTRATREES","Gemini","KD_MISC",0.93921568627451,86
"EXTRATREES","Gemini","KD_MISC",0.841176470588235,87
"EXTRATREES","Gemini","KD_MISC",0.8,88
"EXTRATREES","Gemini","KD_MISC",0.780392156862745,89
"EXTRATREES","Gemini","KD_MISC",0.870588235294118,90
"EXTRATREES","Gemini","KD_MISC",0.952941176470588,91
"EXTRATREES","Gemini","KD_MISC",0.968627450980392,92
"EXTRATREES","Gemini","KD_MISC",0.858823529411765,93
"EXTRATREES","Gemini","KD_MISC",0.886274509803922,94
"EXTRATREES","Gemini","KD_MISC",0.882352941176471,95
"EXTRATREES","Gemini","KD_MISC",0.915686274509804,96
"EXTRATREES","Gemini","KD_MISC",0.901960784313726,97
"EXTRATREES","Gemini","KD_MISC",0.72156862745098,98
"EXTRATREES","Gemini","KD_MISC",0.72156862745098,99
"EXTRATREES","Gemini","KD_MISC",0.949019607843137,100
"RF","Gemini","KD_MISC",0.911764705882353,1
"RF","Gemini","KD_MISC",0.831372549019608,2
"RF","Gemini","KD_MISC",0.905882352941176,3
"RF","Gemini","KD_MISC",0.770588235294118,4
"RF","Gemini","KD_MISC",0.884313725490196,5
"RF","Gemini","KD_MISC",0.857843137254902,6
"RF","Gemini","KD_MISC",0.798039215686274,7
"RF","Gemini","KD_MISC",0.924509803921569,8
"RF","Gemini","KD_MISC",0.941176470588235,9
"RF","Gemini","KD_MISC",0.800980392156863,10
"RF","Gemini","KD_MISC",0.865686274509804,11
"RF","Gemini","KD_MISC",0.908823529411765,12
"RF","Gemini","KD_MISC",0.907843137254902,13
"RF","Gemini","KD_MISC",0.956862745098039,14
"RF","Gemini","KD_MISC",0.835294117647059,15
"RF","Gemini","KD_MISC",0.846078431372549,16
"RF","Gemini","KD_MISC",0.836274509803922,17
"RF","Gemini","KD_MISC",0.896078431372549,18
"RF","Gemini","KD_MISC",0.799019607843137,19
"RF","Gemini","KD_MISC",0.952941176470588,20
"RF","Gemini","KD_MISC",0.959803921568627,21
"RF","Gemini","KD_MISC",0.862745098039216,22
"RF","Gemini","KD_MISC",0.877450980392157,23
"RF","Gemini","KD_MISC",0.815686274509804,24
"RF","Gemini","KD_MISC",0.853921568627451,25
"RF","Gemini","KD_MISC",0.843137254901961,26
"RF","Gemini","KD_MISC",0.911764705882353,27
"RF","Gemini","KD_MISC",0.905882352941176,28
"RF","Gemini","KD_MISC",0.822549019607843,29
"RF","Gemini","KD_MISC",0.966666666666667,30
"RF","Gemini","KD_MISC",0.911764705882353,31
"RF","Gemini","KD_MISC",0.86078431372549,32
"RF","Gemini","KD_MISC",0.826470588235294,33
"RF","Gemini","KD_MISC",0.892156862745098,34
"RF","Gemini","KD_MISC",0.840196078431373,35
"RF","Gemini","KD_MISC",0.874509803921569,36
"RF","Gemini","KD_MISC",0.858823529411765,37
"RF","Gemini","KD_MISC",0.866666666666667,38
"RF","Gemini","KD_MISC",0.858823529411765,39
"RF","Gemini","KD_MISC",0.814705882352941,40
"RF","Gemini","KD_MISC",0.957843137254902,41
"RF","Gemini","KD_MISC",0.903921568627451,42
"RF","Gemini","KD_MISC",0.941176470588235,43
"RF","Gemini","KD_MISC",0.925490196078431,44
"RF","Gemini","KD_MISC",0.866666666666667,45
"RF","Gemini","KD_MISC",0.9,46
"RF","Gemini","KD_MISC",0.880392156862745,47
"RF","Gemini","KD_MISC",0.756862745098039,48
"RF","Gemini","KD_MISC",0.813725490196078,49
"RF","Gemini","KD_MISC",0.92156862745098,50
"RF","Gemini","KD_MISC",0.817647058823529,51
"RF","Gemini","KD_MISC",0.953921568627451,52
"RF","Gemini","KD_MISC",0.927450980392157,53
"RF","Gemini","KD_MISC",0.890196078431372,54
"RF","Gemini","KD_MISC",0.841176470588235,55
"RF","Gemini","KD_MISC",0.829411764705882,56
"RF","Gemini","KD_MISC",0.867647058823529,57
"RF","Gemini","KD_MISC",0.742156862745098,58
"RF","Gemini","KD_MISC",0.893137254901961,59
"RF","Gemini","KD_MISC",0.854901960784314,60
"RF","Gemini","KD_MISC",0.831372549019608,61
"RF","Gemini","KD_MISC",0.894117647058823,62
"RF","Gemini","KD_MISC",0.927450980392157,63
"RF","Gemini","KD_MISC",0.82156862745098,64
"RF","Gemini","KD_MISC",0.866666666666667,65
"RF","Gemini","KD_MISC",0.941176470588235,66
"RF","Gemini","KD_MISC",0.791176470588235,67
"RF","Gemini","KD_MISC",0.892156862745098,68
"RF","Gemini","KD_MISC",0.864705882352941,69
"RF","Gemini","KD_MISC",0.843137254901961,70
"RF","Gemini","KD_MISC",0.82843137254902,71
"RF","Gemini","KD_MISC",0.847058823529412,72
"RF","Gemini","KD_MISC",0.927450980392157,73
"RF","Gemini","KD_MISC",0.858823529411765,74
"RF","Gemini","KD_MISC",0.867647058823529,75
"RF","Gemini","KD_MISC",0.851960784313725,76
"RF","Gemini","KD_MISC",0.836274509803922,77
"RF","Gemini","KD_MISC",0.923529411764706,78
"RF","Gemini","KD_MISC",0.851960784313725,79
"RF","Gemini","KD_MISC",0.805882352941176,80
"RF","Gemini","KD_MISC",0.909803921568627,81
"RF","Gemini","KD_MISC",0.949019607843137,82
"RF","Gemini","KD_MISC",0.845098039215686,83
"RF","Gemini","KD_MISC",0.922549019607843,84
"RF","Gemini","KD_MISC",0.885294117647059,85
"RF","Gemini","KD_MISC",0.933333333333333,86
"RF","Gemini","KD_MISC",0.827450980392157,87
"RF","Gemini","KD_MISC",0.819607843137255,88
"RF","Gemini","KD_MISC",0.757843137254902,89
"RF","Gemini","KD_MISC",0.822549019607843,90
"RF","Gemini","KD_MISC",0.945098039215686,91
"RF","Gemini","KD_MISC",0.923529411764706,92
"RF","Gemini","KD_MISC",0.849019607843137,93
"RF","Gemini","KD_MISC",0.85,94
"RF","Gemini","KD_MISC",0.9,95
"RF","Gemini","KD_MISC",0.894117647058824,96
"RF","Gemini","KD_MISC",0.836274509803922,97
"RF","Gemini","KD_MISC",0.6,98
"RF","Gemini","KD_MISC",0.741176470588235,99
"RF","Gemini","KD_MISC",0.940196078431373,100
"GLMNETLasso","Gemini","KD_MISC",0.907843137254902,1
"GLMNETLasso","Gemini","KD_MISC",0.796078431372549,2
"GLMNETLasso","Gemini","KD_MISC",0.890196078431372,3
"GLMNETLasso","Gemini","KD_MISC",0.774509803921569,4
"GLMNETLasso","Gemini","KD_MISC",0.876470588235294,5
"GLMNETLasso","Gemini","KD_MISC",0.884313725490196,6
"GLMNETLasso","Gemini","KD_MISC",0.782352941176471,7
"GLMNETLasso","Gemini","KD_MISC",0.86078431372549,8
"GLMNETLasso","Gemini","KD_MISC",0.947058823529412,9
"GLMNETLasso","Gemini","KD_MISC",0.754901960784314,10
"GLMNETLasso","Gemini","KD_MISC",0.827450980392157,11
"GLMNETLasso","Gemini","KD_MISC",0.86078431372549,12
"GLMNETLasso","Gemini","KD_MISC",0.905882352941176,13
"GLMNETLasso","Gemini","KD_MISC",0.929411764705882,14
"GLMNETLasso","Gemini","KD_MISC",0.805882352941176,15
"GLMNETLasso","Gemini","KD_MISC",0.809803921568627,16
"GLMNETLasso","Gemini","KD_MISC",0.901960784313726,17
"GLMNETLasso","Gemini","KD_MISC",0.868627450980392,18
"GLMNETLasso","Gemini","KD_MISC",0.83921568627451,19
"GLMNETLasso","Gemini","KD_MISC",0.909803921568627,20
"GLMNETLasso","Gemini","KD_MISC",0.919607843137255,21
"GLMNETLasso","Gemini","KD_MISC",0.831372549019608,22
"GLMNETLasso","Gemini","KD_MISC",0.841176470588235,23
"GLMNETLasso","Gemini","KD_MISC",0.788235294117647,24
"GLMNETLasso","Gemini","KD_MISC",0.888235294117647,25
"GLMNETLasso","Gemini","KD_MISC",0.835294117647059,26
"GLMNETLasso","Gemini","KD_MISC",0.905882352941176,27
"GLMNETLasso","Gemini","KD_MISC",0.923529411764706,28
"GLMNETLasso","Gemini","KD_MISC",0.968627450980392,29
"GLMNETLasso","Gemini","KD_MISC",0.968627450980392,30
"GLMNETLasso","Gemini","KD_MISC",0.849019607843137,31
"GLMNETLasso","Gemini","KD_MISC",0.843137254901961,32
"GLMNETLasso","Gemini","KD_MISC",0.798039215686274,33
"GLMNETLasso","Gemini","KD_MISC",0.911764705882353,34
"GLMNETLasso","Gemini","KD_MISC",0.847058823529412,35
"GLMNETLasso","Gemini","KD_MISC",0.829411764705882,36
"GLMNETLasso","Gemini","KD_MISC",0.86078431372549,37
"GLMNETLasso","Gemini","KD_MISC",0.817647058823529,38
"GLMNETLasso","Gemini","KD_MISC",0.82156862745098,39
"GLMNETLasso","Gemini","KD_MISC",0.788235294117647,40
"GLMNETLasso","Gemini","KD_MISC",0.947058823529412,41
"GLMNETLasso","Gemini","KD_MISC",0.949019607843137,42
"GLMNETLasso","Gemini","KD_MISC",0.933333333333333,43
"GLMNETLasso","Gemini","KD_MISC",0.923529411764706,44
"GLMNETLasso","Gemini","KD_MISC",0.841176470588235,45
"GLMNETLasso","Gemini","KD_MISC",0.880392156862745,46
"GLMNETLasso","Gemini","KD_MISC",0.866666666666667,47
"GLMNETLasso","Gemini","KD_MISC",0.817647058823529,48
"GLMNETLasso","Gemini","KD_MISC",0.825490196078431,49
"GLMNETLasso","Gemini","KD_MISC",0.886274509803922,50
"GLMNETLasso","Gemini","KD_MISC",0.815686274509804,51
"GLMNETLasso","Gemini","KD_MISC",0.941176470588235,52
"GLMNETLasso","Gemini","KD_MISC",0.870588235294118,53
"GLMNETLasso","Gemini","KD_MISC",0.770588235294118,54
"GLMNETLasso","Gemini","KD_MISC",0.756862745098039,55
"GLMNETLasso","Gemini","KD_MISC",0.823529411764706,56
"GLMNETLasso","Gemini","KD_MISC",0.862745098039216,57
"GLMNETLasso","Gemini","KD_MISC",0.831372549019608,58
"GLMNETLasso","Gemini","KD_MISC",0.841176470588235,59
"GLMNETLasso","Gemini","KD_MISC",0.805882352941176,60
"GLMNETLasso","Gemini","KD_MISC",0.796078431372549,61
"GLMNETLasso","Gemini","KD_MISC",0.901960784313726,62
"GLMNETLasso","Gemini","KD_MISC",0.901960784313726,63
"GLMNETLasso","Gemini","KD_MISC",0.83921568627451,64
"GLMNETLasso","Gemini","KD_MISC",0.762745098039216,65
"GLMNETLasso","Gemini","KD_MISC",0.837254901960784,66
"GLMNETLasso","Gemini","KD_MISC",0.845098039215686,67
"GLMNETLasso","Gemini","KD_MISC",0.886274509803922,68
"GLMNETLasso","Gemini","KD_MISC",0.827450980392157,69
"GLMNETLasso","Gemini","KD_MISC",0.782352941176471,70
"GLMNETLasso","Gemini","KD_MISC",0.845098039215686,71
"GLMNETLasso","Gemini","KD_MISC",0.858823529411765,72
"GLMNETLasso","Gemini","KD_MISC",0.896078431372549,73
"GLMNETLasso","Gemini","KD_MISC",0.792156862745098,74
"GLMNETLasso","Gemini","KD_MISC",0.896078431372549,75
"GLMNETLasso","Gemini","KD_MISC",0.841176470588235,76
"GLMNETLasso","Gemini","KD_MISC",0.798039215686275,77
"GLMNETLasso","Gemini","KD_MISC",0.898039215686275,78
"GLMNETLasso","Gemini","KD_MISC",0.731372549019608,79
"GLMNETLasso","Gemini","KD_MISC",0.743137254901961,80
"GLMNETLasso","Gemini","KD_MISC",0.886274509803922,81
"GLMNETLasso","Gemini","KD_MISC",0.884313725490196,82
"GLMNETLasso","Gemini","KD_MISC",0.68235294117647,83
"GLMNETLasso","Gemini","KD_MISC",0.837254901960784,84
"GLMNETLasso","Gemini","KD_MISC",0.819607843137255,85
"GLMNETLasso","Gemini","KD_MISC",0.933333333333333,86
"GLMNETLasso","Gemini","KD_MISC",0.794117647058823,87
"GLMNETLasso","Gemini","KD_MISC",0.750980392156863,88
"GLMNETLasso","Gemini","KD_MISC",0.786274509803922,89
"GLMNETLasso","Gemini","KD_MISC",0.843137254901961,90
"GLMNETLasso","Gemini","KD_MISC",0.907843137254902,91
"GLMNETLasso","Gemini","KD_MISC",0.82156862745098,92
"GLMNETLasso","Gemini","KD_MISC",0.829411764705882,93
"GLMNETLasso","Gemini","KD_MISC",0.868627450980392,94
"GLMNETLasso","Gemini","KD_MISC",0.833333333333333,95
"GLMNETLasso","Gemini","KD_MISC",0.872549019607843,96
"GLMNETLasso","Gemini","KD_MISC",0.905882352941176,97
"GLMNETLasso","Gemini","KD_MISC",0.841176470588235,98
"GLMNETLasso","Gemini","KD_MISC",0.811764705882353,99
"GLMNETLasso","Gemini","KD_MISC",0.925490196078431,100
"GLMNETRidge","Gemini","KD_MISC",0.923529411764706,1
"GLMNETRidge","Gemini","KD_MISC",0.86078431372549,2
"GLMNETRidge","Gemini","KD_MISC",0.894117647058823,3
"GLMNETRidge","Gemini","KD_MISC",0.792156862745098,4
"GLMNETRidge","Gemini","KD_MISC",0.919607843137255,5
"GLMNETRidge","Gemini","KD_MISC",0.870588235294118,6
"GLMNETRidge","Gemini","KD_MISC",0.803921568627451,7
"GLMNETRidge","Gemini","KD_MISC",0.92156862745098,8
"GLMNETRidge","Gemini","KD_MISC",0.93921568627451,9
"GLMNETRidge","Gemini","KD_MISC",0.735294117647059,10
"GLMNETRidge","Gemini","KD_MISC",0.784313725490196,11
"GLMNETRidge","Gemini","KD_MISC",0.856862745098039,12
"GLMNETRidge","Gemini","KD_MISC",0.907843137254902,13
"GLMNETRidge","Gemini","KD_MISC",0.941176470588235,14
"GLMNETRidge","Gemini","KD_MISC",0.827450980392157,15
"GLMNETRidge","Gemini","KD_MISC",0.833333333333333,16
"GLMNETRidge","Gemini","KD_MISC",0.868627450980392,17
"GLMNETRidge","Gemini","KD_MISC",0.892156862745098,18
"GLMNETRidge","Gemini","KD_MISC",0.829411764705882,19
"GLMNETRidge","Gemini","KD_MISC",0.911764705882353,20
"GLMNETRidge","Gemini","KD_MISC",0.943137254901961,21
"GLMNETRidge","Gemini","KD_MISC",0.845098039215686,22
"GLMNETRidge","Gemini","KD_MISC",0.880392156862745,23
"GLMNETRidge","Gemini","KD_MISC",0.798039215686274,24
"GLMNETRidge","Gemini","KD_MISC",0.876470588235294,25
"GLMNETRidge","Gemini","KD_MISC",0.815686274509804,26
"GLMNETRidge","Gemini","KD_MISC",0.919607843137255,27
"GLMNETRidge","Gemini","KD_MISC",0.862745098039216,28
"GLMNETRidge","Gemini","KD_MISC",0.994117647058824,29
"GLMNETRidge","Gemini","KD_MISC",0.962745098039216,30
"GLMNETRidge","Gemini","KD_MISC",0.931372549019608,31
"GLMNETRidge","Gemini","KD_MISC",0.854901960784314,32
"GLMNETRidge","Gemini","KD_MISC",0.815686274509804,33
"GLMNETRidge","Gemini","KD_MISC",0.901960784313726,34
"GLMNETRidge","Gemini","KD_MISC",0.83921568627451,35
"GLMNETRidge","Gemini","KD_MISC",0.813725490196078,36
"GLMNETRidge","Gemini","KD_MISC",0.83921568627451,37
"GLMNETRidge","Gemini","KD_MISC",0.913725490196078,38
"GLMNETRidge","Gemini","KD_MISC",0.868627450980392,39
"GLMNETRidge","Gemini","KD_MISC",0.792156862745098,40
"GLMNETRidge","Gemini","KD_MISC",0.92156862745098,41
"GLMNETRidge","Gemini","KD_MISC",0.917647058823529,42
"GLMNETRidge","Gemini","KD_MISC",0.909803921568627,43
"GLMNETRidge","Gemini","KD_MISC",0.903921568627451,44
"GLMNETRidge","Gemini","KD_MISC",0.845098039215686,45
"GLMNETRidge","Gemini","KD_MISC",0.898039215686274,46
"GLMNETRidge","Gemini","KD_MISC",0.862745098039216,47
"GLMNETRidge","Gemini","KD_MISC",0.843137254901961,48
"GLMNETRidge","Gemini","KD_MISC",0.817647058823529,49
"GLMNETRidge","Gemini","KD_MISC",0.872549019607843,50
"GLMNETRidge","Gemini","KD_MISC",0.784313725490196,51
"GLMNETRidge","Gemini","KD_MISC",0.933333333333333,52
"GLMNETRidge","Gemini","KD_MISC",0.952941176470588,53
"GLMNETRidge","Gemini","KD_MISC",0.87843137254902,54
"GLMNETRidge","Gemini","KD_MISC",0.770588235294118,55
"GLMNETRidge","Gemini","KD_MISC",0.815686274509804,56
"GLMNETRidge","Gemini","KD_MISC",0.86078431372549,57
"GLMNETRidge","Gemini","KD_MISC",0.823529411764706,58
"GLMNETRidge","Gemini","KD_MISC",0.83921568627451,59
"GLMNETRidge","Gemini","KD_MISC",0.86078431372549,60
"GLMNETRidge","Gemini","KD_MISC",0.825490196078431,61
"GLMNETRidge","Gemini","KD_MISC",0.890196078431372,62
"GLMNETRidge","Gemini","KD_MISC",0.919607843137255,63
"GLMNETRidge","Gemini","KD_MISC",0.798039215686274,64
"GLMNETRidge","Gemini","KD_MISC",0.805882352941176,65
"GLMNETRidge","Gemini","KD_MISC",0.874509803921569,66
"GLMNETRidge","Gemini","KD_MISC",0.882352941176471,67
"GLMNETRidge","Gemini","KD_MISC",0.876470588235294,68
"GLMNETRidge","Gemini","KD_MISC",0.858823529411765,69
"GLMNETRidge","Gemini","KD_MISC",0.72156862745098,70
"GLMNETRidge","Gemini","KD_MISC",0.858823529411765,71
"GLMNETRidge","Gemini","KD_MISC",0.886274509803922,72
"GLMNETRidge","Gemini","KD_MISC",0.923529411764706,73
"GLMNETRidge","Gemini","KD_MISC",0.833333333333333,74
"GLMNETRidge","Gemini","KD_MISC",0.888235294117647,75
"GLMNETRidge","Gemini","KD_MISC",0.833333333333333,76
"GLMNETRidge","Gemini","KD_MISC",0.772549019607843,77
"GLMNETRidge","Gemini","KD_MISC",0.933333333333333,78
"GLMNETRidge","Gemini","KD_MISC",0.762745098039216,79
"GLMNETRidge","Gemini","KD_MISC",0.790196078431373,80
"GLMNETRidge","Gemini","KD_MISC",0.919607843137255,81
"GLMNETRidge","Gemini","KD_MISC",0.962745098039216,82
"GLMNETRidge","Gemini","KD_MISC",0.847058823529412,83
"GLMNETRidge","Gemini","KD_MISC",0.880392156862745,84
"GLMNETRidge","Gemini","KD_MISC",0.845098039215686,85
"GLMNETRidge","Gemini","KD_MISC",0.927450980392157,86
"GLMNETRidge","Gemini","KD_MISC",0.870588235294118,87
"GLMNETRidge","Gemini","KD_MISC",0.756862745098039,88
"GLMNETRidge","Gemini","KD_MISC",0.776470588235294,89
"GLMNETRidge","Gemini","KD_MISC",0.882352941176471,90
"GLMNETRidge","Gemini","KD_MISC",0.949019607843137,91
"GLMNETRidge","Gemini","KD_MISC",0.919607843137255,92
"GLMNETRidge","Gemini","KD_MISC",0.856862745098039,93
"GLMNETRidge","Gemini","KD_MISC",0.866666666666667,94
"GLMNETRidge","Gemini","KD_MISC",0.880392156862745,95
"GLMNETRidge","Gemini","KD_MISC",0.896078431372549,96
"GLMNETRidge","Gemini","KD_MISC",0.913725490196078,97
"GLMNETRidge","Gemini","KD_MISC",0.813725490196078,98
"GLMNETRidge","Gemini","KD_MISC",0.792156862745098,99
"GLMNETRidge","Gemini","KD_MISC",0.945098039215686,100
"NNET","Gemini","KD_MISC",0.917647058823529,1
"NNET","Gemini","KD_MISC",0.864705882352941,2
"NNET","Gemini","KD_MISC",0.792156862745098,3
"NNET","Gemini","KD_MISC",0.788235294117647,4
"NNET","Gemini","KD_MISC",0.850980392156863,5
"NNET","Gemini","KD_MISC",0.862745098039216,6
"NNET","Gemini","KD_MISC",0.794117647058823,7
"NNET","Gemini","KD_MISC",0.915686274509804,8
"NNET","Gemini","KD_MISC",0.723529411764706,9
"NNET","Gemini","KD_MISC",0.788235294117647,10
"NNET","Gemini","KD_MISC",0.831372549019608,11
"NNET","Gemini","KD_MISC",0.845098039215686,12
"NNET","Gemini","KD_MISC",0.858823529411765,13
"NNET","Gemini","KD_MISC",0.931372549019608,14
"NNET","Gemini","KD_MISC",0.618627450980392,15
"NNET","Gemini","KD_MISC",0.854901960784314,16
"NNET","Gemini","KD_MISC",0.911764705882353,17
"NNET","Gemini","KD_MISC",0.862745098039216,18
"NNET","Gemini","KD_MISC",0.552941176470588,19
"NNET","Gemini","KD_MISC",0.884313725490196,20
"NNET","Gemini","KD_MISC",0.919607843137255,21
"NNET","Gemini","KD_MISC",0.805882352941176,22
"NNET","Gemini","KD_MISC",0.695098039215686,23
"NNET","Gemini","KD_MISC",0.652941176470588,24
"NNET","Gemini","KD_MISC",0.886274509803922,25
"NNET","Gemini","KD_MISC",0.772549019607843,26
"NNET","Gemini","KD_MISC",0.92156862745098,27
"NNET","Gemini","KD_MISC",0.854901960784314,28
"NNET","Gemini","KD_MISC",0.831372549019608,29
"NNET","Gemini","KD_MISC",0.950980392156863,30
"NNET","Gemini","KD_MISC",0.82156862745098,31
"NNET","Gemini","KD_MISC",0.849019607843137,32
"NNET","Gemini","KD_MISC",0.761764705882353,33
"NNET","Gemini","KD_MISC",0.896078431372549,34
"NNET","Gemini","KD_MISC",0.813725490196078,35
"NNET","Gemini","KD_MISC",0.792156862745098,36
"NNET","Gemini","KD_MISC",0.827450980392157,37
"NNET","Gemini","KD_MISC",0.915686274509804,38
"NNET","Gemini","KD_MISC",0.770588235294118,39
"NNET","Gemini","KD_MISC",0.784313725490196,40
"NNET","Gemini","KD_MISC",0.880392156862745,41
"NNET","Gemini","KD_MISC",0.907843137254902,42
"NNET","Gemini","KD_MISC",0.858823529411765,43
"NNET","Gemini","KD_MISC",0.880392156862745,44
"NNET","Gemini","KD_MISC",0.825490196078431,45
"NNET","Gemini","KD_MISC",0.854901960784314,46
"NNET","Gemini","KD_MISC",0.615686274509804,47
"NNET","Gemini","KD_MISC",0.829411764705882,48
"NNET","Gemini","KD_MISC",0.845098039215686,49
"NNET","Gemini","KD_MISC",0.87843137254902,50
"NNET","Gemini","KD_MISC",0.835294117647059,51
"NNET","Gemini","KD_MISC",0.927450980392157,52
"NNET","Gemini","KD_MISC",0.774509803921569,53
"NNET","Gemini","KD_MISC",0.886274509803922,54
"NNET","Gemini","KD_MISC",0.796078431372549,55
"NNET","Gemini","KD_MISC",0.801960784313725,56
