"GeneName","Padj"
"RP11-224O19.4",0.0308297336344144
"RP11-224O19.5",0.0308598614131799
"TGFB2-AS1",0.0308623876758992
"TGFB2",0.0308739179342623
"TGFB2-OT1",0.0308849914535828
"LINC02869",0.0309292813333341
"U3",0.0309868908689137
"NXNP1",0.0309940795484447
"LINC01710",0.031018963389363
"LYPLAL1-DT",0.031018963389363
"LYPLAL1",0.0310194241122819
"RIMKLBP2",0.0310563370300052
"RP11-135J2.3",0.0310611520922955
"RP11-392O17.2",0.031073398166045
"RP11-392O17.3",0.031073398166045
"LYPLAL1-AS1",0.0310923954090232
"RP11-95P13.2",0.0311030745884366
"ZC3H11B",0.0311096223234978
"SLC30A10",0.0311181765730666
"RNA5SP76",0.0311204802267432
"U3",0.0311204802267432
"EPRS1",0.0311421795100611
"BPNT1",0.031146605544669
"IARS2",0.0311726617517187
"MIR215",0.0312134873771273
"MIR194-1",0.0312134873771273
"RAB3GAP2",0.0312233243860566
"MIR664A",0.0312691573606323
"SNORA36B",0.0312691573606323
"SNX2P1",0.0312691573606323
"RP11-568G11.5",0.0313051030168816
"MORF4L1P1",0.031309397731435
"AURKAP1",0.031353248346783
"XRCC6P3",0.0313677194843551
"RP11-302I18.1",0.0313946669010025
"RP11-302I18.3",0.0314009184135014
"RP11-410C4.5",0.0314105224374859
"RP11-410C4.1",0.0314235684246685
"RP11-410C4.2",0.0314235684246685
"PRELID3BP1",0.0314247497459021
"LINC02779",0.0314406358129931
"MARK1",0.0314434132618948
"RN7SL464P",0.0314434132618948
"HDAC1P2",0.0314434132618948
"C1orf115",0.0314434132618948
"MTARC2",0.0314488955880159
"MTARC1",0.0314607683653616
"RP11-295M18.8",0.0315139369178735
"RNU6ATAC35P",0.0315139369178735
"ENSG10010138758.1",0.0315302435831602
"RP11-295M18.6",0.0315414754122307
"LINC01352",0.0315438272612116
"HLX-AS1",0.0315438964602804
"HLX",0.0315971662401438
"RP11-453O22.1",0.0315972813626323
"LINC02817",0.0316572626731271
"RP11-103C3.1",0.0316659448840765
"RP11-103C3.4",0.0316818517729009
"RP11-103C3.2",0.031693013751019
"RP11-103C3.3",0.031693013751019
"DUSP10",0.0317161041454104
"LINC01655",0.0317299916275405
"RNU6-403P",0.0317299916275405
"LINC02257",0.0317299916275405
"LINC02474",0.0317299916275405
"LINC01705",0.0317299916275405
"RP11-400N13.1",0.0317391827059792
"QRSL1P2",0.0317622090064348
"RP11-358H9.1",0.0317631535104185
"CICP13",0.0318256965331596
"RP11-378J18.9",0.0318329586019169
"RNU6-791P",0.0318402177644539
"RP11-378J18.10",0.0318402177644539
"HHIPL2",0.0318649970248946
"TAF1A",0.0318649970248946
"TAF1A-AS1",0.0318649970248946
"MIA3",0.0318649970248946
"RP11-378J18.6",0.0318649970248946
"RP11-378J18.8",0.0318649970248946
"AIDA",0.031921303944956
"BROX",0.031921303944956
"FAM177B",0.0319378491074584
"RP11-452F19.4",0.0319448225642141
"DISP1",0.0319530673947509
"NDUFB1P2",0.0319543284255497
"XXyac-YM960E7.1",0.0319543284255497
"TLR5",0.0319543284255497
"RP11-239E10.2",0.0319550945238839
"RP11-239E10.3",0.0319550945238839
"SUSD4",0.0319979703045359
"RNU4-57P",0.0320050351780272
"CCDC185",0.0320464698994511
"CAPN8",0.0320635482530133
"SNRPEP10",0.032075230239545
"RNU6-1248P",0.032075230239545
"CAPN2",0.0321136254413944
"TP53BP2",0.0321136254413944
"PHBP11",0.0321136254413944
"ACTBP11",0.0321427270399237
"CICP5",0.0321586944156419
"GTF2IP20",0.0321787600743163
"RNU6-1319P",0.0321787600743163
"SEPTIN7P13",0.0322105561341126
"RP11-504P24.9",0.0322259591493211
"RP11-504P24.5",0.0322392126105684
"RN7SKP49",0.0322433701608923
"FBXO28",0.0322606446872625
"RP11-365O16.1",0.0322937217940052
"DEGS1",0.0322957209198793
"SNORA72",0.0322957209198793
"RP11-365O16.3",0.0323160031138
"RP11-365O16.6",0.0323660932142635
"NVL",0.032367146790679
"MIR320B2",0.0323778116665633
"RP11-365O16.5",0.032419076045883
"RNU6-1008P",0.0324206210817796
"CNIH4",0.0324333457472691
"WDR26",0.0324357940831576
"MIR4742",0.0324357940831576
"CNIH3",0.0324387159085125
"AKR1B1P1",0.0324387159085125
"CNIH3-AS2",0.0324387159085125
"DNAJB6P6",0.0324418136946888
"RP11-3L21.3",0.0324874491804015
"CNIH3-AS1",0.032552284920338
"LINC02813",0.032552284920338
"RP11-449J1.2",0.0325756551655564
"DNAH14",0.0325837208242906
"LBR",0.0326528129379964
"LINC02765",0.0326880543723461
"RP11-496N12.9",0.0327144341029674
"ENAH",0.0327144341029674
"RP11-145A3.1",0.0327157694128937
"RP11-145A3.2",0.032728558728414
"RNU6-1304P",0.0327451318843466
"SRP9",0.0327509955660276
"RP11-145A3.4",0.0327568740187041
"EPHX1",0.0327650896432872
"RP11-285F7.2",0.0327850349113051
"TMEM63A",0.0327850349113051
"LEFTY1",0.032845744457038
"RP4-559A3.7",0.032845744457038
"PYCR2",0.0328481706018389
"MIR6741",0.0328649348243879
"RP4-559A3.6",0.0328857667091938
"LEFTY2",0.0328866667702037
"NDUFA3P3",0.0329162944505818
"SDE2",0.0329334872251305
"H3-3A-DT",0.0329549560358852
"H3-3A",0.0329549560358852
"LINC01703",0.0329549560358852
"RP11-396C23.3",0.0329550093572668
"ACBD3",0.0329550093572668
"ACBD3-AS1",0.0329906346999849
"RP11-275I14.2",0.0329906346999849
"MIXL1",0.0329906346999849
"LIN9",0.0329921620807766
"YBX1P9",0.0330083345385616
"RP11-125A15.3",0.0330183855970767
"PARP1",0.0330388101562341
"RP11-118H4.3",0.033048018194849
"RPS3AP7",0.0330576385238536
"RN7SKP165",0.0330596469404442
"CDKN2AIPNLP1",0.0331162714234649
"RP11-118H4.4",0.0331393463165983
"STUM",0.0332023457863041
"ITPKB",0.0332070391022939
"ITPKB-IT1",0.0332195926264799
"ITPKB-AS1",0.0332275522086565
"RP11-450B15.1",0.0333019614264913
"PSEN2",0.0333704792757936
"RP5-1087E8.6",0.0333704792757936
"COQ8A",0.0333780093572689
"RP5-1087E8.2",0.0333780093572689
"CDC42BPA",0.0333839619825141
"RP5-1087E8.3",0.0333962739175659
"RP5-1087E8.5",0.0333974527451815
"RP11-1B20.1",0.0334561636204033
"RP11-211A18.2",0.0334822016215662
"RP11-211A18.1",0.0335192105075886
"RP11-211A18.3",0.0335219302452313
"LINC01641",0.0335605270183984
"NUCKS1P1",0.0335630638113981
"CTD-2090I13.3",0.0335630638113981
"BTF3P9",0.0335720628786147
"RP11-275O4.4",0.0335893718558821
"FAM166AP5",0.0336172254794861
"TUBB8P10",0.0336252239242074
"TUBB8P9",0.0336252239242074
"FAM166AP4",0.0336449292592972
"RP11-275O4.7",0.0336475385225496
"RNA5SP77",0.0336481985503562
"ZNF678",0.0336481985503562
"FAM133FP",0.0337109963478987
"ZNF847P",0.0337136633446226
"SNAP47",0.0337259670541147
"JMJD4",0.0337259670541147
"SNAP47-AS1",0.0337259670541147
"RP3-451C13.1",0.0337259670541147
"PRSS38",0.0337279431513955
"WNT9A",0.0337284535014092
"MIR5008",0.0337684064323
"CICP26",0.0337711879216795
"SEPTIN14P17",0.0337711879216795
"WNT3A",0.0337711879216795
"LINC02809",0.0337718888663132
"ARF1",0.0337777455285766
"MIR3620",0.0338023880622038
"C1orf35",0.0338211465243494
"FAM96AP2",0.0338227120020929
"RP5-881P19.8",0.0338341346647971
"RP11-520H14.7",0.0338341346647971
"RP11-520H14.1",0.0338777980253131
"GUK1",0.033936666862494
"GJC2",0.0339428108540193
"IBA57-DT",0.0339428108540193
"IBA57",0.0339428108540193
"OBSCN-AS1",0.0339521596739187
"OBSCN",0.0339521596739187
"RP5-1139B12.2",0.0339521596739187
"RP5-1139B12.4",0.0339521596739187
"RP5-1139B12.5",0.0339625520956061
"RP11-245P10.9",0.0339879559197556
"RP11-245P10.6",0.0340084874755417
"TRIM11",0.0340216610771109
"RP11-245P10.8",0.034047819516805
"MIR6742",0.0340672098283481
"RP11-245P10.4",0.0340724808167209
"TRIM17",0.0340724808167209
"H3-4",0.0340724808167209
"H2AW",0.0340757529190679
"H2BU1",0.0340799629371858
"MIR4666A",0.0340905090467294
"H2BU2P",0.0340918741526037
"RP5-915N17.11",0.0340938775774597
"RNF187",0.0341056569594583
"BTNL10",0.0341278571918706
"RNA5SP19",0.0341538883832261
"RNA5SP162",0.0341538883832261
"RNA5S1",0.0341645013791395
"RNA5S2",0.0341723948121486
"RNA5S3",0.0341903094943557
"RNA5S4",0.0341980692950792
"RNA5S5",0.0341980692950792
"RNA5S6",0.0342344050536169
"RNA5S7",0.0342454166218307
"RNA5S8",0.0342696896318478
"RNA5S9",0.0342766684090701
"RNA5S10",0.0342766684090701
"RNA5S11",0.0343063684910717
"RNA5S12",0.0343255717470782
"RNA5S13",0.0343328269663942
"RNA5S14",0.0343794959005412
"RNA5S15",0.0343794959005412
"RNA5S16",0.0343795848718716
"RNA5S17",0.0343795848718716
"RNA5SP18",0.0344281351660614
"DUSP5P1",0.034508312774363
"ENSG10010138531.1",0.034508312774363
"FTH1P2",0.0345100427331366
"RHOU",0.0345100427331366
"RP4-799G3.1",0.0346137026399348
"RP4-799G3.2",0.0346250508505522
"LINC02815",0.0346472172263006
"ISCA1P2",0.0346472172263006
"LINC02814",0.0346472172263006
"RP5-1061H20.5",0.0346591992141298
"TMEM78",0.034670297010234
"RP5-1061H20.4",0.0346763976103937
"RAB4A",0.0346793289807727
"RP4-803J11.2",0.0346876405671507
"CCSAP",0.0347186964484573
"RNU6-180P",0.0347880479698223
"RN7SKP276",0.0347907430006075
"RP5-1068B5.1",0.0347907430006075
"ACTA1",0.0347907430006075
"NUP133",0.0348438290455944
"RP5-1068B5.5",0.0348438290455944
"RP4-613A2.1",0.0348570617179022
"ABCB10",0.0348570617179022
"RNU4-21P",0.0349013675500191
"RNA5SP78",0.0349229293972792
"HMGN2P19",0.0349406019666609
"TAF5L",0.0350248522431862
"URB2",0.0350274810418061
"RP11-108F13.2",0.0350274810418061
"HMGB1P26",0.0350553626044201
"LINC01682",0.0350751263677585
"LINC01736",0.0351402458925695
"GALNT2",0.0351402458925695
"RP5-956O18.2",0.0351443009217589
"RP5-956O18.3",0.0352276567918064
"PGBD5",0.0352276567918064
"RP4-553F17.1",0.0352446119112763
"LINC01737",0.0352446119112763
"RP11-543E8.2",0.0352544918499232
"COG2",0.0352600706346739
"AGT",0.0352600706346739
"RP11-99J16__A.2",0.0352918958036787
"CAPN9",0.0353659323266559
"RNA5SP79",0.0353659323266559
"RP5-858B6.1",0.0353841593271936
"C1orf198",0.0354260890446354
"RP5-858B6.3",0.0354438952820885
"RP5-858B6.4",0.0354438952820885
"RP5-858B6.5",0.0354438952820885
"RN7SL837P",0.0354667926293638
"TTC13",0.0354667926293638
"ARV1",0.0354767575118391
"FAM89A",0.0355259431258403
"MIR1182",0.0355259431258403
"RP11-423F24.3",0.0355259431258403
"RP5-1097F14.1",0.0355458010140007
"TRIM67",0.0355623181474448
"TRIM67-AS1",0.0355848559926875
"C1orf131",0.0355848559926875
"GNPAT",0.0355904352133512
"RNA5SP80",0.0355912840727433
"EXOC8",0.0355912840727433
"SPRTN",0.0356122291975362
"RP5-876B10.6",0.0356278695532578
"EGLN1",0.0356312172251284
"RP5-876B10.7",0.03565933291184
"SNRPD2P2",0.03565933291184
"RP11-295G20.2",0.035675290435945
"TSNAX",0.0356837440977002
"TSNAX-DISC1",0.0356844269301919
"LINC00582",0.0356990803365777
"DISC1",0.0357008599663828
"RNU5A-5P",0.0357081851689472
"DISC2",0.0357081851689472
"ENSG10010139087.1",0.0357464789369158
"DISC1-IT1",0.0357583829559408
"RP5-865N13.2",0.0357583829559408
"RP5-865N13.1",0.0357633113134328
"RP11-284L19.1",0.0358684741230881
"RN7SL299P",0.0359157809604906
"SIPA1L2",0.0359157809604906
"RNU6-1211P",0.0359157809604906
"LINC01745",0.0359240208003584
"LINC01744",0.0359458840459012
"MAP10",0.0359777678915087
"RNU1-74P",0.0360016074572062
"RP4-659I19.4",0.0360183155475331
"RP4-659I19.1",0.0360197810371681
"NTPCR",0.0360197810371681
"PCNX2",0.0360224144574962
"RP5-862P8.3",0.0360389205929936
"MAP3K21",0.0360647268802039
"RNU4-77P",0.0360647268802039
"RP11-528D17.1",0.0360647268802039
"KCNK1",0.0360748211358692
"MIR4427",0.036108295608924
"RP5-895L2.1",0.036108295608924
"RP11-301G21.1",0.0361083061490992
"RP11-301G21.2",0.0361171004619212
"RP11-488L4.2",0.0361610845926509
"SLC35F3",0.0361610845926509
"RAC1P7",0.0361614749493655
"RP4-799P18.2",0.0362086393979779
"RP4-799P18.4",0.0362088371315117
"SLC35F3-AS1",0.0362753181763754
"RP4-799P18.5",0.0362838623744295
"MIR4671",0.0363117383260661
"RP5-827C21.1",0.0363575342895369
"RP5-827C21.2",0.0363737886555772
"RP5-827C21.6",0.0363737886555772
"COA6-AS1",0.0363825410591001
"COA6",0.0364407310120936
"TARBP1",0.0364774290457331
"LINC01354",0.0365080802431879
"RP5-855F14.3",0.0365166669610058
"RP5-855F14.4",0.0365251690474936
"RP5-855F14.2",0.0366296020395442
"U8",0.036705719440582
"IRF2BP2",0.0367109029349477
"RP4-781K5.2",0.0367167032742638
"LINC00184",0.0367464249338077
"RP4-781K5.9",0.0367598533372273
"RP4-781K5.4",0.0368255167902287
"RP4-781K5.5",0.0368255167902287
"RP4-781K5.6",0.0368766759522352
"RP4-781K5.7",0.0368990310453847
"LINC01132",0.0369018660676137
"PP2672",0.03690853446425
"RP11-400F1.2",0.03690853446425
"RNY4P16",0.03690853446425
"RN7SL668P",0.03690853446425
"RP11-443B7.2",0.0369154811179329
"RP11-443B7.1",0.0369174167105946
"RP11-443B7.3",0.0369830868509792
"LINC01348",0.0370105350755544
"RP4-597N16.1",0.0370461356086909
"RP4-597N16.4",0.0370611855488367
"TOMM20",0.0370613828638414
"SNORA14B",0.0370704000231516
"RBM34",0.0370942843479046
"ARID4B",0.0370942843479046
"MIR4753",0.0370942843479046
"GGPS1",0.0371054791461987
"TBCE",0.037158433273945
"RP11-382D8.3",0.0371608081843931
"RP11-517I24.5",0.0371811248682531
"RP11-517I24.6",0.0371811248682531
"TBCE",0.0371847296105421
"B3GALNT2",0.0371847296105421
"MTCYBP14",0.0372088183365706
"MTND6P14",0.037220784485463
"MTND5P19",0.0372730529390222
"MTND4P10",0.0372786433622775
"MTND4LP21",0.0372828113285167
"MTND3P8",0.0372968722073195
"MTCO3P46",0.0373560809116639
"GNG4",0.0373608950371477
"RP11-293G6__B.8",0.0373677359017781
"RP11-365D9.1",0.0373677359017781
"LYST",0.0374130683973741
"LDHAP2",0.0374236135650673
"LYST-AS1",0.0374236135650673
"MIR1537",0.0374317177415799
"RNU6-968P",0.0374624535291015
"RP5-940F7.2",0.0375007643343407
"LINC02768",0.0375285780498654
"NID1",0.0375370344685577
"Y_RNA",0.0375509359531082
"RP4-764D2.1",0.0376452280060631
"RP4-764D2.2",0.0376452280060631
"GPR137B",0.0376582088685768
"ERO1B",0.0376678981982451
"RNU2-70P",0.0376678981982451
"RP11-478H16.1",0.0376678981982451
"EDARADD",0.0376678981982451
"ENO1P1",0.0376678981982451
"LGALS8",0.0376678981982451
"LGALS8-AS1",0.0376998433517101
"RP11-385F5.5",0.0377017669361466
"RP11-385F5.4",0.0377234508994574
"HEATR1",0.0377234508994574
"ACTN2",0.0377234508994574
"MTR",0.0377483183263048
"RPSAP21",0.0377483183263048
"MT1HL1",0.0377522266050546
"RP11-182B22.7",0.0377545011207347
"RYR2",0.0377670232165679
"RN7SKP195",0.0377874770715678
"MIR4428",0.0377874770715678
"ENSG10010138098.1",0.0378528716651806
"RP11-193H5.1",0.0378800252549477
"ZP4",0.0378801178348002
"RP11-193H5.2",0.0379447747457048
"MTCO1P38",0.0379575081278886
"RP11-193H5.8",0.0379639649709525
"RP11-193H5.7",0.0379833648166596
"MTRNR2L11",0.0379870528047641
"MTCYBP15",0.037987319198219
"MTND6P15",0.0379881532561675
"MTND5P18",0.0379881532561675
"YWHAQP9",0.0380073435780588
"RP11-136B18.2",0.0380073435780588
"RP11-136B18.1",0.0380195728456501
"RNU6-725P",0.0380217848550949
"LINC01139",0.0380217848550949
"RP11-177F15.1",0.0380217848550949
"KRT18P32",0.0380217848550949
"MIPEPP2",0.0380217848550949
"RP11-362H12.2",0.0380217848550949
"RP11-307O1.1",0.0380217848550949
"RP11-544D21.3",0.0380217848550949
"RP11-544D21.2",0.0380217848550949
"CHRM3",0.0380863134457149
"CHRM3-AS2",0.0381052577675116
"CHRM3-AS1",0.0381068953217222
"RP11-35L17.3",0.0381068953217222
"RP11-438O11.1",0.038108249218591
"RP11-35L17.6",0.0381148891897914
"FMN2",0.0381473579858999
"RP11-567G24.1",0.0381884013171398
"Y_RNA",0.0381928400948978
"ADH5P3",0.0382128258449148
"RP11-567G24.3",0.0382269696613639
"Y_RNA",0.0382486288998546
"RP11-177F11.1",0.0382486288998546
"GREM2",0.0382613134848504
"RP11-467I20.2",0.038304240558982
"RP11-467I20.4",0.038396352475578
"RP11-467I20.6",0.0384469271643202
"RP11-467I20.3",0.0384726030438398
"RNU5F-8P",0.0384957248371755
"RP11-467I20.5",0.0384957248371755
"Y_RNA",0.0385061223576057
"RP11-80B9.4",0.0385913742692971
"RP11-80B9.1",0.0385971335516032
"THAP12P8",0.0386275538550713
"RGS7",0.0386672622338294
"RFKP1",0.0386682411026063
"HNRNPA1P42",0.0386689936872825
"RP11-435F13.2",0.0386689936872825
"MIR3123",0.038714187406504
"RP11-306K13.1",0.038714187406504
"RP11-527D7.4",0.0387176558943817
"RP11-527D7.1",0.038731228780809
"RP11-527D7.3",0.0387661030641697
"FH",0.0387740154143256
"KMO",0.0388393783508466
"OPN3",0.0388555883281947
"CHML",0.0388555883281947
"RP1-317G22.4",0.0388647856634928
"WDR64",0.0388683041222223
"RP11-553N16.6",0.0389010375318115
"RP11-553N16.1",0.0389042152493192
"EXO1",0.0389125650104492
"BECN2",0.0389974222083775
"CFL1P4",0.0390197696015076
"MAP1LC3C",0.0390911306965633
"TUBB8P6",0.0391167461524828
"FAM166AP1",0.0391239592484432
"PLD5",0.0391239592484432
"RP11-561I11.4",0.0391310456117874
"RN7SKP12",0.0391380552357645
"RP11-561I11.3",0.0392195139573934
"RP11-513D4.3",0.039249087072407
"RP11-513D4.1",0.0392707056953374
"RP11-435I3.1",0.0392869836571679
"RSL24D1P4",0.039299880372663
"RP11-498M14.1",0.039299880372663
"RP11-498M14.2",0.039299880372663
"RP11-331N16.1",0.039364207794301
"RP11-261C10.1",0.0393928981681149
"SEPTIN14P21",0.0394087941171112
"CICP21",0.0394479747577295
"RP11-261C10.7",0.0394479747577295
"LINC01347",0.0394479747577295
"RNU6-747P",0.0394479747577295
"CEP170",0.0394546546053221
"RP11-261C10.5",0.0394586834908373
"RP11-261C10.4",0.0394825006276485
"SDCCAG8",0.0394825006276485
"FCF1P7",0.0394825006276485
"MIR4677",0.0394825006276485
"AKT3",0.0394870961069244
"RP11-269F20.1",0.0394885478477589
"FABP7P1",0.0394971106540697
"RP11-370K11.1",0.0395378074003589
"AKT3-IT1",0.0395389107938039
"LINC02774",0.0395389107938039
"ZBTB18",0.0395512665695798
"RP11-278H7.5",0.0395878002463693
"RP11-278H7.4",0.0395888268316763
"RP11-278H7.6",0.0395975912090354
"RN7SL148P",0.0395975912090354
"RP11-278H7.3",0.0396457881672973
"RP11-469G10.1",0.0396948864661311
"C1orf100",0.0397185765005763
"RP11-518L10.5",0.0397227282127477
"TGIF2P1",0.0397657486473786
"ADSS2",0.0397657486473786
"CATSPERE",0.0397892990641822
"CYCSP5",0.0397910597929954
"DESI2",0.0398045362744708
"RP11-173A6.2",0.0398318296086075
"RP11-173A6.4",0.0398393574916554
"RP11-173A6.3",0.0398695096258883
"RP11-11N7.6",0.0398695096258883
"COX20",0.0399235747918434
"HNRNPU",0.0399613001814202
"RP11-11N7.4",0.0399613001814202
"RN7SKP55",0.0399613001814202
"RNU6-947P",0.0401276719232806
"RP11-156E8.1",0.0401327749384583
"EFCAB2",0.0401976387486014
"RNU6-1089P",0.0401976387486014
"RNU6-999P",0.0402439380957313
"RP11-290P14.2",0.0402508074573174
"RNU1-132P",0.0403206761235432
"KIF26B",0.0403286911493675
"KIF26B-AS1",0.0403351919189814
"DNAJC19P8",0.0403698067332219
"RP11-522M21.2",0.0403763432253796
"RP11-522M21.3",0.0403812798883233
"SMYD3",0.0404100007064307
"RP11-83A16.1",0.0404411786893201
"SMYD3-AS1",0.0404817221772423
"CHCHD4P5",0.0404882971968949
"RNU6-1283P",0.0405103200482542
"SMYD3-IT1",0.0405103200482542
"Y_RNA",0.0405499334201827
"RP11-690C23.4",0.0405922807675122
"LINC01743",0.0405939448160989
"RP11-690C23.5",0.0406200496882656
"RP11-690C23.3",0.0406710377443851
"TFB2M",0.0406710377443851
"CNST",0.0406710377443851
"RP11-1086F11.1",0.0406748021687487
"RP11-452J6.2",0.0406943144435723
"RP11-439E19.9",0.0406960813711876
"RP11-439E19.7",0.0407042610954262
"SCCPDH",0.0407605118699731
"RPL35AP6",0.0407759865765722
"KIF28P",0.0407968568741924
"RP11-439E19.10",0.0408015846977368
"LINC01341",0.0408568606742883
"RP11-397A15.4",0.0408568606742883
"ENSG10010134722.1",0.0409574740453785
"AHCTF1",0.0409703059629942
"ZNF695",0.0409726723914131
"ZNF670-ZNF695",0.0409794702447665
"RP11-551G24.3",0.040981944931106
"ZNF670",0.0409860617309763
"RP11-551G24.2",0.0409878245979439
"RP11-107G24.3",0.0409878245979439
"ZNF669",0.0410213311805388
"RP11-107G24.4",0.0410315906286841
"C1orf229",0.0410482359285393
"FGFR3P6",0.0410607582510833
"ZNF124",0.0410953083450707
"RP11-488L18.6",0.0410953083450707
"RP11-488L18.3",0.0410953083450707
"RP11-488L18.10",0.0411257927039791
"ZNF731P",0.0411744926614468
"MIR3916",0.0411744926614468
"RNA5SP82",0.0411744926614468
"RP11-488L18.8",0.0411744926614468
"RP11-488L18.1",0.0411744926614468
"VN1R17P",0.0411759261765123
"VN1R5",0.0411795471117421
"Y_RNA",0.0411996252745681
"ZNF496",0.0412195519576493
"RP11-433K2.8",0.0412195519576493
"RP11-433K2.9",0.0412700171650387
"NLRP3",0.0412700171650387
"OR2B11",0.0412984340367174
"OR2W5P",0.0413861382717456
"GCSAML",0.0414244487347664
"OR2C3",0.0414244487347664
"RP11-978I15.10",0.0414244487347664
"OR2G2",0.0414244487347664
"OR2G3",0.0414887463402465
"U6",0.0415088359019043
"OR14L1P",0.0415188874557449
"RP11-634B7.4",0.0415188874557449
"OR3D1P",0.0415804463962754
"OR13G1",0.0416035071766203
"OR6F1",0.0416070312381154
"RP11-634B7.5",0.0416639663378318
"OR14A2",0.0416705062196625
"OR14K1",0.0416919347747088
"OR1C1",0.0416974001414517
"OR9H1P",0.0417128969340805
"OR14A16",0.0417260434832611
"HSD17B7P1",0.0417511325098171
"OR6R1P",0.0417666586751601
"OR11L1",0.0417856294558846
"TRIM58",0.0417856294558846
"OR2W3",0.041856560013426
"OR2T8",0.0418686359465093
"OR2AJ1",0.0418923015324122
"CLK3P2",0.0419032415601524
"OR2X1P",0.0419062192835207
"OR2L8",0.0419062192835207
"OR2AK2",0.0419882632196717
"OR2L9P",0.0420015467420291
"OR2L1P",0.0420033552461395
"Y_RNA",0.0420220309444208
"OR2L6P",0.0420445719313136
"OR2L5",0.0420831965160658
"Y_RNA",0.0420856086024248
"OR2L2",0.0420856086024248
"Y_RNA",0.0420899772203924
"OR2L3",0.0420899772203924
"OR2T32P",0.0420899772203924
"OR2L13",0.0421127731067917
"OR2M1P",0.042145766725901
"OR2M5",0.042160391276003
"OR2M2",0.0421755313089807
"OR2M3",0.0421755313089807
"OR2M4",0.0421755313089807
"OR2T33",0.0422480886657593
"OR2T12",0.0422635220195193
"OR2M7",0.0422725368177323
"OR14C36",0.0422919759392558
"OR2T4",0.0422919759392558
"OR2T6",0.0424107938836473
"OR2T1",0.0424315872423847
"OR2T7",0.0424551636641625
"OR2T2",0.0425065248288212
"OR2T3",0.0425301274458609
"RP11-407H12.8",0.0425340284968062
"OR2T5",0.0425347840375424
"OR2AS2P",0.0425347840375424
"OR2G6",0.0425556271067959
"RP11-438F14.3",0.0426027892184402
"OR2AS1P",0.0426027892184402
"OR2T29",0.042616968032726
"OR2T34",0.0426334477550523
"OR2T10",0.0426687753572598
"Y_RNA",0.0426687753572598
"RP11-438F14.10",0.0427183314389961
"OR2T11",0.042728821718239
"OR2T35",0.0427536993313563
"OR2T27",0.0427544949154499
"RP11-438F14.11",0.0427651884559781
"OR14I1",0.0427914690451307
"LYPD9P",0.0428275001483916
"WI2-2118C23.2",0.0428963010076124
"AHCYP8",0.0428969277674647
"LYPD8",0.0429245448540193
"DPY19L4P1",0.0429641420957873
"SH3BP5L",0.0429641420957873
"MIR3124",0.0429641420957873
"ZNF672",0.0429641420957873
"ZNF692",0.0429641420957873
"AL672294.1",0.0429641420957873
"PGBD2",0.0430477987678796
"RNU6-1205P",0.0430515094171967
"FAM110C",0.0430640076601854
"AC079779.7",0.0430640076601854
"SH3YL1",0.0430658160469199
"ACP1",0.0430770457998086
"ALKAL2",0.0430803386284174
"AC079779.4",0.0431166680473161
"AC079779.5",0.0431166680473161
"RP11-356M6.1",0.0431166680473161
"LINC01865",0.0431166680473161
"AC105393.1",0.0431184931202712
"AC105393.2",0.0431525595117718
"LINC01874",0.0431525595117718
"RP11-625N16.1",0.0431525595117718
"LINC01875",0.0431626220536255
"AC093326.3",0.0432632148569152
"TMEM18",0.0432870244153541
"TMEM18-DT",0.0433820125406462
"RP11-455F15.1",0.0434059853046331
"AC092159.3",0.0434555772493829
"AC116609.1",0.0434580566056679
"LINC01115",0.0434671973719214
"AC116609.3",0.0434851844882323
"AC116609.2",0.0435086102829944
"LINC01115",0.0435106848523549
"LINC01939",0.0435130880381875
"AC113607.3",0.0435147478243058
"SNTG2-AS1",0.0435147478243058
"SNTG2",0.0435147478243058
"AC114808.3",0.0435339177645517
"AC114808.2",0.0435733384321467
"AC108462.1",0.0435733384321467
"AC141930.2",0.0436300737425523
"TPO",0.0436320923858489
"AC144450.1",0.0436970417305204
"AC141930.3",0.0436970417305204
"AC144450.2",0.0437054620589406
"PXDN",0.043721404400656
"MYT1L",0.0437510082488265
"RP11-755H23.1",0.0437510082488265
"AC093390.1",0.0438357257520677
"MYT1L-AS1",0.0438357257520677
"AC018685.1",0.0438357257520677
"RP11-455M16.1",0.0438601287300787
"AC011995.1",0.0438799122718253
"AC018685.2",0.0438799122718253
"AC011995.3",0.043897265175687
"LINC01250",0.0439193347253078
"AC019118.3",0.0439344060204386
"AC019118.4",0.0439594529388401
"EIPR1",0.0440109084740133
"EIPR1-IT1",0.0440217452342728
"TRAPPC12",0.0440940390655919
"TRAPPC12-AS1",0.04412523369118
"RP11-1293J14.1",0.04412523369118
"ADI1",0.04412523369118
"AC142528.1",0.0441277227717342
"AC108488.4",0.0441359174461876
"RP13-512J5.1",0.0441436046481455
"RNASEH1",0.0441671672716253
"RNASEH1-AS1",0.0441671672716253
"RP13-512J5.2",0.0441705792194634
"COLEC11",0.0441868757336764
"AC010907.2",0.044190704245968
"TMSB4XP2",0.0442075178369147
"ALLC",0.0442271775516781
"GAPDHP48",0.044244492150018
"AC010907.5",0.0442554753462786
"DCDC2C",0.0442648317881923
"LINC01304",0.04428544602162
"AC012445.1",0.0443075112580924
"NPM1P48",0.0443075112580924
"LINC01249",0.0443075112580924
"ENSG10010137215.1",0.0443075112580924
"RNU6-649P",0.0443075112580924
"AC073143.1",0.0443191083046122
